label_name	bbox_x	bbox_y	bbox_width	bbox_height	image_name	image_width	image_height
sp22	1477	1962	38	33	sp22_img24.jpg	2701	2680
sp22	1500	1962	30	39	sp22_img24.jpg	2701	2680
sp22	1554	1938	25	51	sp22_img24.jpg	2701	2680
sp22	1577	1933	39	47	sp22_img24.jpg	2701	2680
sp22	1605	1920	70	59	sp22_img24.jpg	2701	2680
sp22	1604	1962	45	54	sp22_img24.jpg	2701	2680
sp22	2266	1756	96	102	sp22_img24.jpg	2701	2680
sp22	1415	1671	70	70	sp22_img24.jpg	2701	2680
sp22	1476	1701	61	61	sp22_img24.jpg	2701	2680
sp22	1441	1735	70	63	sp22_img24.jpg	2701	2680
sp22	1476	1774	59	51	sp22_img24.jpg	2701	2680
sp22	1459	1821	40	49	sp22_img24.jpg	2701	2680
sp22	1493	1826	42	37	sp22_img24.jpg	2701	2680
sp22	1465	1860	42	38	sp22_img24.jpg	2701	2680
sp22	1509	1864	35	39	sp22_img24.jpg	2701	2680
sp22	1476	1581	68	68	sp22_img24.jpg	2701	2680
sp22	1552	1499	66	71	sp22_img24.jpg	2701	2680
sp22	1535	1391	81	77	sp22_img24.jpg	2701	2680
sp22	1528	1284	78	81	sp22_img24.jpg	2701	2680
sp22	1486	1335	63	66	sp22_img24.jpg	2701	2680
sp22	1465	1440	66	69	sp22_img24.jpg	2701	2680
sp22	1288	1342	79	71	sp22_img24.jpg	2701	2680
sp22	1356	1382	33	36	sp22_img24.jpg	2701	2680
sp22	1308	1399	54	60	sp22_img24.jpg	2701	2680
sp22	1348	1407	57	67	sp22_img24.jpg	2701	2680
sp22	1366	1449	53	73	sp22_img24.jpg	2701	2680
sp22	1421	1446	43	57	sp22_img24.jpg	2701	2680
sp22	1459	1497	46	45	sp22_img24.jpg	2701	2680
sp22	1395	1507	65	53	sp22_img24.jpg	2701	2680
sp22	1421	1544	79	46	sp22_img24.jpg	2701	2680
sp22	1652	1410	68	63	sp22_img24.jpg	2701	2680
sp22	1759	1432	73	54	sp22_img24.jpg	2701	2680
sp22	1764	1481	75	30	sp22_img24.jpg	2701	2680
sp22	1760	1515	79	55	sp22_img24.jpg	2701	2680
sp22	1740	1573	67	62	sp22_img24.jpg	2701	2680
sp22	1560	1648	77	71	sp22_img24.jpg	2701	2680
sp22	1608	1599	60	44	sp22_img24.jpg	2701	2680
sp22	1626	1629	72	58	sp22_img24.jpg	2701	2680
sp22	1671	1604	64	51	sp22_img24.jpg	2701	2680
sp22	1673	1566	61	44	sp22_img24.jpg	2701	2680
sp22	1694	1526	59	43	sp22_img24.jpg	2701	2680
sp22	1698	1449	52	47	sp22_img24.jpg	2701	2680
sp22	1700	1492	55	33	sp22_img24.jpg	2701	2680
sp22	1619	1475	78	47	sp22_img24.jpg	2701	2680
sp22	1645	1512	54	45	sp22_img24.jpg	2701	2680
sp22	2153	1691	87	104	sp22_img24.jpg	2701	2680
sp22	2204	1602	81	78	sp22_img24.jpg	2701	2680
sp22	2388	1440	106	98	sp22_img24.jpg	2701	2680
sp22	2350	1585	96	67	sp22_img24.jpg	2701	2680
sp22	2345	1647	105	65	sp22_img24.jpg	2701	2680
sp22	2318	1645	83	96	sp22_img24.jpg	2701	2680
sp22	2088	1389	93	69	sp22_img24.jpg	2701	2680
sp22	2097	1453	87	72	sp22_img24.jpg	2701	2680
sp22	2246	1364	65	89	sp22_img24.jpg	2701	2680
sp22	2351	1326	86	85	sp22_img24.jpg	2701	2680
sp22	2305	1375	62	85	sp22_img24.jpg	2701	2680
sp22	2278	1463	89	83	sp22_img24.jpg	2701	2680
sp22	1889	1338	72	81	sp22_img24.jpg	2701	2680
sp22	1987	1354	90	79	sp22_img24.jpg	2701	2680
sp22	1966	1310	79	69	sp22_img24.jpg	2701	2680
sp22	1916	1444	71	80	sp22_img24.jpg	2701	2680
sp22	1860	1421	75	69	sp22_img24.jpg	2701	2680
sp22	1860	1510	80	67	sp22_img24.jpg	2701	2680
sp22	2032	1538	75	66	sp22_img24.jpg	2701	2680
sp22	2093	1553	63	81	sp22_img24.jpg	2701	2680
sp22	2040	1600	70	36	sp22_img24.jpg	2701	2680
sp22	2038	1625	72	51	sp22_img24.jpg	2701	2680
sp22	2088	1652	77	78	sp22_img24.jpg	2701	2680
sp22	2024	1702	74	68	sp22_img24.jpg	2701	2680
sp22	1975	1634	64	64	sp22_img24.jpg	2701	2680
sp22	1995	1670	66	52	sp22_img24.jpg	2701	2680
sp22	1966	1713	73	76	sp22_img24.jpg	2701	2680
sp22	1922	1747	72	64	sp22_img24.jpg	2701	2680
sp22	1837	1754	81	81	sp22_img24.jpg	2701	2680
sp22	1789	1686	65	54	sp22_img24.jpg	2701	2680
sp22	1812	1620	61	56	sp22_img24.jpg	2701	2680
sp22	1788	1637	72	52	sp22_img24.jpg	2701	2680
sp22	1863	1567	83	55	sp22_img24.jpg	2701	2680
sp22	1867	1621	78	46	sp22_img24.jpg	2701	2680
sp22	1905	1664	56	62	sp22_img24.jpg	2701	2680
sp22	1857	1720	71	42	sp22_img24.jpg	2701	2680
sp22	1861	1675	52	49	sp22_img24.jpg	2701	2680
sp22	1139	285	62	46	sp22_img24.jpg	2701	2680
sp22	1128	329	46	48	sp22_img24.jpg	2701	2680
sp22	1174	325	37	59	sp22_img24.jpg	2701	2680
sp23	1027	387	140	145	sp23_img01.jpg	2690	2696
sp23	1012	1102	170	140	sp23_img01.jpg	2690	2696
sp23	632	1537	135	75	sp23_img01.jpg	2690	2696
sp23	546	1609	47	41	sp23_img01.jpg	2690	2696
sp23	571	1647	42	39	sp23_img01.jpg	2690	2696
sp23	585	2002	153	100	sp23_img01.jpg	2690	2696
sp23	728	2170	127	112	sp23_img01.jpg	2690	2696
sp23	1018	2065	75	135	sp23_img01.jpg	2690	2696
sp23	1218	2085	100	100	sp23_img01.jpg	2690	2696
sp23	1653	1172	120	103	sp23_img01.jpg	2690	2696
sp23	2138	1187	107	128	sp23_img01.jpg	2690	2696
sp23	2005	887	85	78	sp23_img01.jpg	2690	2696
sp23	2528	1175	97	90	sp23_img01.jpg	2690	2696
sp23	2632	1445	58	77	sp23_img01.jpg	2690	2696
sp23	2385	2055	113	100	sp23_img01.jpg	2690	2696
sp23	2348	585	134	100	sp23_img01.jpg	2690	2696
sp23	1972	810	54	68	sp23_img01.jpg	2690	2696
sp23	2072	608	140	87	sp23_img01.jpg	2690	2696
sp23	1582	198	143	100	sp23_img01.jpg	2690	2696
sp23	1625	305	147	146	sp23_img01.jpg	2690	2696
sp23	1535	368	107	110	sp23_img01.jpg	2690	2696
sp23	1288	494	103	126	sp23_img01.jpg	2690	2696
sp23	1202	478	90	127	sp23_img01.jpg	2690	2696
sp23	379	1025	43	52	sp23_img02.jpg	2604	2605
sp23	327	1018	52	59	sp23_img02.jpg	2604	2605
sp23	1669	177	140	185	sp23_img02.jpg	2604	2605
sp23	1619	612	150	120	sp23_img02.jpg	2604	2605
sp23	1831	352	125	110	sp23_img02.jpg	2604	2605
sp23	1935	462	115	170	sp23_img02.jpg	2604	2605
sp23	1269	932	235	150	sp23_img02.jpg	2604	2605
sp23	967	1189	72	95	sp23_img02.jpg	2604	2605
sp23	952	1297	125	120	sp23_img02.jpg	2604	2605
sp23	699	1602	105	100	sp23_img02.jpg	2604	2605
sp23	519	1647	126	109	sp23_img02.jpg	2604	2605
sp23	499	1772	125	90	sp23_img02.jpg	2604	2605
sp23	279	1747	150	145	sp23_img02.jpg	2604	2605
sp23	299	1552	140	120	sp23_img02.jpg	2604	2605
sp23	329	1167	120	75	sp23_img02.jpg	2604	2605
sp23	469	1022	65	90	sp23_img02.jpg	2604	2605
sp23	469	882	75	60	sp23_img02.jpg	2604	2605
sp23	374	899	65	65	sp23_img02.jpg	2604	2605
sp23	355	690	80	60	sp23_img02.jpg	2604	2605
sp23	310	740	67	95	sp23_img02.jpg	2604	2605
sp23	270	782	70	115	sp23_img02.jpg	2604	2605
sp23	180	775	60	85	sp23_img02.jpg	2604	2605
sp23	220	792	60	85	sp23_img02.jpg	2604	2605
sp23	475	643	82	50	sp23_img02.jpg	2604	2605
sp23	540	596	56	50	sp23_img02.jpg	2604	2605
sp23	567	540	98	62	sp23_img02.jpg	2604	2605
sp23	372	395	105	90	sp23_img02.jpg	2604	2605
sp23	435	342	65	65	sp23_img02.jpg	2604	2605
sp23	505	377	110	105	sp23_img02.jpg	2604	2605
sp23	680	285	107	97	sp23_img02.jpg	2604	2605
sp23	730	250	92	77	sp23_img02.jpg	2604	2605
sp23	777	140	108	65	sp23_img02.jpg	2604	2605
sp23	719	1727	140	125	sp23_img02.jpg	2604	2605
sp23	747	1845	85	125	sp23_img02.jpg	2604	2605
sp23	904	1817	138	82	sp23_img02.jpg	2604	2605
sp23	1043	1857	128	155	sp23_img02.jpg	2604	2605
sp23	1444	1717	90	160	sp23_img02.jpg	2604	2605
sp23	1574	1667	115	135	sp23_img02.jpg	2604	2605
sp23	1814	1587	135	140	sp23_img02.jpg	2604	2605
sp23	1934	1397	180	80	sp23_img02.jpg	2604	2605
sp23	2039	1283	133	113	sp23_img02.jpg	2604	2605
sp23	2012	1330	77	73	sp23_img02.jpg	2604	2605
sp23	601	554	57	61	sp23_img03.jpg	2378	2390
sp23	1263	456	71	61	sp23_img03.jpg	2378	2390
sp23	1808	845	54	64	sp23_img03.jpg	2378	2390
sp23	2105	1335	61	68	sp23_img03.jpg	2378	2390
sp23	2078	1592	54	54	sp23_img03.jpg	2378	2390
sp23	209	1149	37	44	sp23_img03.jpg	2378	2390
sp23	746	940	44	47	sp23_img03.jpg	2378	2390
sp23	787	828	44	41	sp23_img03.jpg	2378	2390
sp23	939	1105	41	44	sp23_img03.jpg	2378	2390
sp23	959	1021	51	64	sp23_img03.jpg	2378	2390
sp23	1023	1261	51	71	sp23_img03.jpg	2378	2390
sp23	1071	1183	44	44	sp23_img03.jpg	2378	2390
sp23	611	1832	51	47	sp23_img03.jpg	2378	2390
sp23	624	1920	51	64	sp23_img03.jpg	2378	2390
sp23	1243	807	43	37	sp23_img03.jpg	2378	2390
sp23	1292	794	31	37	sp23_img03.jpg	2378	2390
sp23	1310	615	46	46	sp23_img03.jpg	2378	2390
sp23	1321	794	43	40	sp23_img03.jpg	2378	2390
sp23	1346	847	38	40	sp23_img03.jpg	2378	2390
sp23	1390	754	32	34	sp23_img03.jpg	2378	2390
sp23	1481	876	38	43	sp23_img03.jpg	2378	2390
sp23	1442	661	43	38	sp23_img03.jpg	2378	2390
sp23	1475	721	28	43	sp23_img03.jpg	2378	2390
sp23	1455	747	22	34	sp23_img03.jpg	2378	2390
sp23	1307	1589	31	48	sp23_img03.jpg	2378	2390
sp23	1310	1684	35	35	sp23_img03.jpg	2378	2390
sp23	1840	1660	43	48	sp23_img03.jpg	2378	2390
sp23	1361	1630	32	29	sp23_img03.jpg	2378	2390
sp23	1367	1658	25	29	sp23_img03.jpg	2378	2390
sp23	949	1809	49	46	sp23_img03.jpg	2378	2390
sp23	963	1930	35	38	sp23_img03.jpg	2378	2390
sp23	1249	1870	41	43	sp23_img03.jpg	2378	2390
sp23	1509	1845	41	41	sp23_img03.jpg	2378	2390
sp23	1716	1881	46	40	sp23_img03.jpg	2378	2390
sp23	1694	1942	41	49	sp23_img03.jpg	2378	2390
sp23	1516	2105	61	58	sp23_img03.jpg	2378	2390
sp23	1063	2088	40	43	sp23_img03.jpg	2378	2390
sp23	952	2014	38	49	sp23_img03.jpg	2378	2390
sp23	799	2039	26	35	sp23_img03.jpg	2378	2390
sp23	772	2054	29	38	sp23_img03.jpg	2378	2390
sp23	828	2165	37	51	sp23_img03.jpg	2378	2390
sp23	1093	272	38	42	sp23_img03.jpg	2378	2390
sp23	1135	297	35	40	sp23_img03.jpg	2378	2390
sp23	1198	300	30	36	sp23_img03.jpg	2378	2390
sp23	1402	304	34	45	sp23_img03.jpg	2378	2390
sp23	1676	367	37	38	sp23_img03.jpg	2378	2390
sp23	1802	353	36	34	sp23_img03.jpg	2378	2390
sp23	1822	392	44	42	sp23_img03.jpg	2378	2390
sp23	1720	302	37	45	sp23_img03.jpg	2378	2390
sp23	1684	315	35	36	sp23_img03.jpg	2378	2390
sp23	1639	311	24	34	sp23_img03.jpg	2378	2390
sp23	1614	316	27	29	sp23_img03.jpg	2378	2390
sp23	1556	336	28	29	sp23_img03.jpg	2378	2390
sp23	1535	315	29	33	sp23_img03.jpg	2378	2390
sp23	1301	294	33	41	sp23_img03.jpg	2378	2390
sp23	1273	297	23	28	sp23_img03.jpg	2378	2390
sp23	1249	282	30	28	sp23_img03.jpg	2378	2390
sp23	1238	307	23	31	sp23_img03.jpg	2378	2390
sp23	685	693	74	54	sp23_img03.jpg	2378	2390
sp23	648	1132	51	71	sp23_img03.jpg	2378	2390
sp23	824	1383	64	78	sp23_img03.jpg	2378	2390
sp23	1236	331	51	61	sp23_img04.jpg	2378	2386
sp23	538	435	40	67	sp23_img04.jpg	2378	2386
sp23	1192	486	71	57	sp23_img04.jpg	2378	2386
sp23	1155	628	51	81	sp23_img04.jpg	2378	2386
sp23	1051	695	54	54	sp23_img04.jpg	2378	2386
sp23	828	753	74	61	sp23_img04.jpg	2378	2386
sp23	760	1053	74	67	sp23_img04.jpg	2378	2386
sp23	1061	935	57	64	sp23_img04.jpg	2378	2386
sp23	1132	898	67	67	sp23_img04.jpg	2378	2386
sp23	1091	1090	47	64	sp23_img04.jpg	2378	2386
sp23	983	1124	61	61	sp23_img04.jpg	2378	2386
sp23	1749	753	64	67	sp23_img04.jpg	2378	2386
sp23	1672	877	54	54	sp23_img04.jpg	2378	2386
sp23	1486	962	47	51	sp23_img04.jpg	2378	2386
sp23	1844	1417	44	54	sp23_img04.jpg	2378	2386
sp23	1591	1178	57	64	sp23_img04.jpg	2378	2386
sp23	1530	1060	51	61	sp23_img04.jpg	2378	2386
sp23	1729	1002	47	61	sp23_img04.jpg	2378	2386
sp23	1958	729	54	57	sp23_img04.jpg	2378	2386
sp23	2185	1107	54	44	sp23_img04.jpg	2378	2386
sp23	1675	1957	57	57	sp23_img04.jpg	2378	2386
sp23	2195	1053	44	51	sp23_img04.jpg	2378	2386
sp23	1462	2099	67	54	sp23_img04.jpg	2378	2386
sp23	1267	1981	54	47	sp23_img04.jpg	2378	2386
sp23	1034	2025	44	67	sp23_img04.jpg	2378	2386
sp23	970	2052	40	57	sp23_img04.jpg	2378	2386
sp23	733	2049	40	51	sp23_img04.jpg	2378	2386
sp23	909	1856	47	54	sp23_img04.jpg	2378	2386
sp23	710	1684	47	54	sp23_img04.jpg	2378	2386
sp23	436	1691	47	51	sp23_img04.jpg	2378	2386
sp23	207	1576	57	57	sp23_img04.jpg	2378	2386
sp23	403	1563	54	57	sp23_img04.jpg	2378	2386
sp23	480	1505	51	54	sp23_img04.jpg	2378	2386
sp23	561	1414	51	64	sp23_img04.jpg	2378	2386
sp23	308	1191	51	64	sp23_img04.jpg	2378	2386
sp23	258	1269	44	64	sp23_img04.jpg	2378	2386
sp23	949	1542	51	44	sp23_img04.jpg	2378	2386
sp23	892	1600	47	54	sp23_img04.jpg	2378	2386
sp23	264	1456	29	43	sp23_img04.jpg	2378	2386
sp23	291	1462	25	45	sp23_img04.jpg	2378	2386
sp23	964	1620	20	36	sp23_img04.jpg	2378	2386
sp23	979	1613	36	27	sp23_img04.jpg	2378	2386
sp23	1780	484	47	54	sp23_img04.jpg	2378	2386
sp23	1785	535	36	40	sp23_img04.jpg	2378	2386
sp23	1906	659	29	45	sp23_img04.jpg	2378	2386
sp23	2111	976	25	49	sp23_img04.jpg	2378	2386
sp23	2039	841	54	32	sp23_img04.jpg	2378	2386
sp23	2046	873	40	27	sp23_img04.jpg	2378	2386
sp23	2183	976	36	43	sp23_img04.jpg	2378	2386
sp23	2152	940	40	38	sp23_img04.jpg	2378	2386
sp23	1708	1071	36	40	sp23_img04.jpg	2378	2386
sp23	2104	898	24	30	sp23_img04.jpg	2378	2386
sp23	2123	906	32	34	sp23_img04.jpg	2378	2386
sp23	1677	1065	34	43	sp23_img04.jpg	2378	2386
sp23	1628	1029	36	45	sp23_img04.jpg	2378	2386
sp23	1562	1008	28	39	sp23_img04.jpg	2378	2386
sp23	1538	985	32	35	sp23_img04.jpg	2378	2386
sp23	1834	583	36	36	sp23_img04.jpg	2378	2386
sp23	1855	613	31	30	sp23_img04.jpg	2378	2386
sp23	1885	610	28	26	sp23_img04.jpg	2378	2386
sp23	1885	636	32	24	sp23_img04.jpg	2378	2386
sp23	2647	1313	60	52	sp23_img05.jpg	2926	2879
sp23	2620	1348	68	46	sp23_img05.jpg	2926	2879
sp23	2644	792	117	93	sp23_img05.jpg	2926	2879
sp23	489	1590	165	145	sp23_img05.jpg	2926	2879
sp23	554	1735	140	140	sp23_img05.jpg	2926	2879
sp23	749	1770	105	125	sp23_img05.jpg	2926	2879
sp23	849	1610	155	110	sp23_img05.jpg	2926	2879
sp23	1284	1560	138	85	sp23_img05.jpg	2926	2879
sp23	1434	1680	135	115	sp23_img05.jpg	2926	2879
sp23	1659	1405	135	85	sp23_img05.jpg	2926	2879
sp23	2019	1275	128	95	sp23_img05.jpg	2926	2879
sp23	2119	1376	73	69	sp23_img05.jpg	2926	2879
sp23	2129	1750	140	135	sp23_img05.jpg	2926	2879
sp23	2574	1925	165	85	sp23_img05.jpg	2926	2879
sp23	2594	1475	145	120	sp23_img05.jpg	2926	2879
sp23	2714	1320	100	115	sp23_img05.jpg	2926	2879
sp23	2709	1255	165	60	sp23_img05.jpg	2926	2879
sp23	2344	955	155	135	sp23_img05.jpg	2926	2879
sp23	2375	1193	150	96	sp23_img05.jpg	2926	2879
sp23	1419	943	96	96	sp23_img05.jpg	2926	2879
sp23	1629	953	100	83	sp23_img05.jpg	2926	2879
sp23	1605	836	104	83	sp23_img05.jpg	2926	2879
sp23	1785	883	100	90	sp23_img05.jpg	2926	2879
sp23	1785	803	130	76	sp23_img05.jpg	2926	2879
sp23	1839	713	113	76	sp23_img05.jpg	2926	2879
sp23	1729	516	96	80	sp23_img05.jpg	2926	2879
sp23	1672	559	97	60	sp23_img05.jpg	2926	2879
sp23	1589	583	96	73	sp23_img05.jpg	2926	2879
sp23	1535	629	127	90	sp23_img05.jpg	2926	2879
sp23	1372	1016	80	70	sp23_img05.jpg	2926	2879
sp23	1355	1059	90	77	sp23_img05.jpg	2926	2879
sp23	1309	1103	106	83	sp23_img05.jpg	2926	2879
sp23	949	666	133	107	sp23_img05.jpg	2926	2879
sp23	732	676	87	93	sp23_img05.jpg	2926	2879
sp23	1052	243	150	93	sp23_img05.jpg	2926	2879
sp23	1102	119	110	97	sp23_img05.jpg	2926	2879
sp23	1389	66	113	107	sp23_img05.jpg	2926	2879
sp23	1355	213	87	126	sp23_img05.jpg	2926	2879
sp23	1269	293	103	130	sp23_img05.jpg	2926	2879
sp23	1426	494	95	95	sp23_img05.jpg	2926	2879
sp23	1640	361	53	92	sp23_img05.jpg	2926	2879
sp23	1680	373	65	81	sp23_img05.jpg	2926	2879
sp23	1740	326	75	73	sp23_img05.jpg	2926	2879
sp23	1776	268	72	75	sp23_img05.jpg	2926	2879
sp23	1825	248	70	83	sp23_img05.jpg	2926	2879
sp23	1978	211	70	67	sp23_img05.jpg	2926	2879
sp23	2056	369	69	74	sp23_img05.jpg	2926	2879
sp23	2110	403	75	68	sp23_img05.jpg	2926	2879
sp23	2140	464	61	69	sp23_img05.jpg	2926	2879
sp23	2003	401	70	70	sp23_img05.jpg	2926	2879
sp23	1898	413	85	45	sp23_img05.jpg	2926	2879
sp23	1920	464	101	65	sp23_img05.jpg	2926	2879
sp23	539	555	155	150	sp23_img05.jpg	2926	2879
sp23	814	2055	160	135	sp23_img05.jpg	2926	2879
sp23	844	2160	145	65	sp23_img05.jpg	2926	2879
sp23	884	2210	115	105	sp23_img05.jpg	2926	2879
sp23	1014	2380	115	140	sp23_img05.jpg	2926	2879
sp23	1134	2395	115	85	sp23_img05.jpg	2926	2879
sp23	1149	2345	105	90	sp23_img05.jpg	2926	2879
sp23	1309	2125	155	105	sp23_img05.jpg	2926	2879
sp23	1559	1905	125	130	sp23_img05.jpg	2926	2879
sp23	1714	1905	120	90	sp23_img05.jpg	2926	2879
sp23	1719	1980	130	75	sp23_img05.jpg	2926	2879
sp23	1604	2615	125	95	sp23_img05.jpg	2926	2879
sp23	1559	2244	62	82	sp23_img05.jpg	2926	2879
sp23	1607	2294	86	64	sp23_img05.jpg	2926	2879
sp23	1601	2122	78	76	sp23_img05.jpg	2926	2879
sp23	1580	2188	51	49	sp23_img05.jpg	2926	2879
sp23	1170	600	50	48	sp23_img06.jpg	2222	2218
sp23	1343	32	72	57	sp23_img06.jpg	2222	2218
sp23	28	1109	31	39	sp23_img06.jpg	2222	2218
sp23	69	1100	40	41	sp23_img06.jpg	2222	2218
sp23	53	762	19	48	sp23_img06.jpg	2222	2218
sp23	204	464	28	36	sp23_img06.jpg	2222	2218
sp23	425	270	21	33	sp23_img06.jpg	2222	2218
sp23	410	268	15	32	sp23_img06.jpg	2222	2218
sp23	445	244	22	31	sp23_img06.jpg	2222	2218
sp23	463	243	25	33	sp23_img06.jpg	2222	2218
sp23	488	232	40	42	sp23_img06.jpg	2222	2218
sp23	570	205	27	28	sp23_img06.jpg	2222	2218
sp23	652	170	58	40	sp23_img06.jpg	2222	2218
sp23	659	138	31	31	sp23_img06.jpg	2222	2218
sp23	1594	1317	39	38	sp23_img06.jpg	2222	2218
sp23	1193	1297	46	23	sp23_img06.jpg	2222	2218
sp23	969	804	37	34	sp23_img06.jpg	2222	2218
sp23	759	836	22	41	sp23_img06.jpg	2222	2218
sp23	897	773	59	41	sp23_img06.jpg	2222	2218
sp23	621	824	27	41	sp23_img06.jpg	2222	2218
sp23	846	1121	27	18	sp23_img06.jpg	2222	2218
sp23	828	1008	38	46	sp23_img06.jpg	2222	2218
sp23	1043	923	31	35	sp23_img06.jpg	2222	2218
sp23	1053	896	19	26	sp23_img06.jpg	2222	2218
sp23	1042	888	14	25	sp23_img06.jpg	2222	2218
sp23	1037	917	15	19	sp23_img06.jpg	2222	2218
sp23	1024	913	14	27	sp23_img06.jpg	2222	2218
sp23	984	894	30	33	sp23_img06.jpg	2222	2218
sp23	413	1410	28	27	sp23_img06.jpg	2222	2218
sp23	371	1491	21	29	sp23_img06.jpg	2222	2218
sp23	383	1488	24	29	sp23_img06.jpg	2222	2218
sp23	403	1484	30	32	sp23_img06.jpg	2222	2218
sp23	444	1406	37	36	sp23_img06.jpg	2222	2218
sp23	493	1405	28	26	sp23_img06.jpg	2222	2218
sp23	514	1399	32	29	sp23_img06.jpg	2222	2218
sp23	637	1344	24	26	sp23_img06.jpg	2222	2218
sp23	658	1346	19	28	sp23_img06.jpg	2222	2218
sp23	675	1339	31	31	sp23_img06.jpg	2222	2218
sp23	248	1582	42	37	sp23_img06.jpg	2222	2218
sp23	370	1695	26	28	sp23_img06.jpg	2222	2218
sp23	380	1686	34	29	sp23_img06.jpg	2222	2218
sp23	623	1594	39	39	sp23_img06.jpg	2222	2218
sp23	372	1911	31	31	sp23_img06.jpg	2222	2218
sp23	525	1989	39	36	sp23_img06.jpg	2222	2218
sp23	617	1883	34	35	sp23_img06.jpg	2222	2218
sp23	657	1874	40	37	sp23_img06.jpg	2222	2218
sp23	789	1808	49	41	sp23_img06.jpg	2222	2218
sp23	717	2073	38	37	sp23_img06.jpg	2222	2218
sp23	1219	1961	41	40	sp23_img06.jpg	2222	2218
sp23	1133	2069	37	32	sp23_img06.jpg	2222	2218
sp23	1163	2095	38	36	sp23_img06.jpg	2222	2218
sp23	1267	2119	44	41	sp23_img06.jpg	2222	2218
sp23	1355	2154	36	30	sp23_img06.jpg	2222	2218
sp23	1208	1617	34	34	sp23_img06.jpg	2222	2218
sp23	1242	1623	34	33	sp23_img06.jpg	2222	2218
sp23	1317	1674	47	39	sp23_img06.jpg	2222	2218
sp23	1431	1654	38	33	sp23_img06.jpg	2222	2218
sp23	1188	1780	41	41	sp23_img06.jpg	2222	2218
sp23	1141	1361	34	26	sp23_img06.jpg	2222	2218
sp23	1152	1399	34	27	sp23_img06.jpg	2222	2218
sp23	1201	1424	34	33	sp23_img06.jpg	2222	2218
sp23	1152	1524	36	34	sp23_img06.jpg	2222	2218
sp23	1250	1369	22	27	sp23_img06.jpg	2222	2218
sp23	1268	1368	18	24	sp23_img06.jpg	2222	2218
sp23	1323	1423	30	30	sp23_img06.jpg	2222	2218
sp23	1466	1394	32	29	sp23_img06.jpg	2222	2218
sp23	1435	1413	35	34	sp23_img06.jpg	2222	2218
sp23	1480	1450	22	33	sp23_img06.jpg	2222	2218
sp23	1498	1455	24	28	sp23_img06.jpg	2222	2218
sp23	1471	1267	36	29	sp23_img06.jpg	2222	2218
sp23	1470	1296	28	22	sp23_img06.jpg	2222	2218
sp23	1520	1328	31	28	sp23_img06.jpg	2222	2218
sp23	1570	1310	21	24	sp23_img06.jpg	2222	2218
sp23	1505	1222	29	28	sp23_img06.jpg	2222	2218
sp23	1580	1385	33	33	sp23_img06.jpg	2222	2218
sp23	1581	1350	34	37	sp23_img06.jpg	2222	2218
sp23	1664	1336	36	34	sp23_img06.jpg	2222	2218
sp23	1734	1216	40	40	sp23_img06.jpg	2222	2218
sp23	1795	1199	35	31	sp23_img06.jpg	2222	2218
sp23	1880	1243	31	30	sp23_img06.jpg	2222	2218
sp23	1797	1383	35	34	sp23_img06.jpg	2222	2218
sp23	1975	1484	43	38	sp23_img06.jpg	2222	2218
sp23	2035	1484	33	30	sp23_img06.jpg	2222	2218
sp23	2050	1461	37	33	sp23_img06.jpg	2222	2218
sp23	2094	1381	39	41	sp23_img06.jpg	2222	2218
sp23	1216	700	35	28	sp23_img06.jpg	2222	2218
sp23	1240	727	24	23	sp23_img06.jpg	2222	2218
sp23	1256	733	25	24	sp23_img06.jpg	2222	2218
sp23	1245	753	32	29	sp23_img06.jpg	2222	2218
sp23	1181	783	45	31	sp23_img06.jpg	2222	2218
sp23	1187	880	42	30	sp23_img06.jpg	2222	2218
sp23	1325	748	25	27	sp23_img06.jpg	2222	2218
sp23	1346	749	25	32	sp23_img06.jpg	2222	2218
sp23	1370	882	36	34	sp23_img06.jpg	2222	2218
sp23	1415	827	29	34	sp23_img06.jpg	2222	2218
sp23	1437	829	31	34	sp23_img06.jpg	2222	2218
sp23	1455	895	38	28	sp23_img06.jpg	2222	2218
sp23	1543	708	31	35	sp23_img06.jpg	2222	2218
sp23	1588	824	40	33	sp23_img06.jpg	2222	2218
sp23	1634	791	40	38	sp23_img06.jpg	2222	2218
sp23	851	940	34	29	sp23_img06.jpg	2222	2218
sp23	930	872	35	35	sp23_img06.jpg	2222	2218
sp23	1087	869	34	35	sp23_img06.jpg	2222	2218
sp23	1151	834	33	31	sp23_img06.jpg	2222	2218
sp23	1076	939	37	33	sp23_img06.jpg	2222	2218
sp23	1000	790	32	28	sp23_img06.jpg	2222	2218
sp23	883	1032	30	28	sp23_img06.jpg	2222	2218
sp23	914	1064	31	29	sp23_img06.jpg	2222	2218
sp23	1091	1021	33	28	sp23_img06.jpg	2222	2218
sp23	1205	1123	26	26	sp23_img06.jpg	2222	2218
sp23	1227	1125	29	31	sp23_img06.jpg	2222	2218
sp23	1267	1018	31	28	sp23_img06.jpg	2222	2218
sp23	1286	1001	31	33	sp23_img06.jpg	2222	2218
sp23	1394	996	30	27	sp23_img06.jpg	2222	2218
sp23	1424	988	33	26	sp23_img06.jpg	2222	2218
sp23	1375	1040	28	25	sp23_img06.jpg	2222	2218
sp23	1393	1033	35	29	sp23_img06.jpg	2222	2218
sp23	1472	1157	35	34	sp23_img06.jpg	2222	2218
sp23	1665	1031	36	39	sp23_img06.jpg	2222	2218
